M_ID,NAME
13566,Stronger
13567,Mary Shelley
13568,The Last Movie Star
13569,Avengers: Infinity War
13570,Crazy Rich Asians
13571,Ant-Man and the Wasp
13572,Under the Silver Lake
13573,The Nun
13574,Trial by Fire
13575,Truth or Dare
13576,Mary Magdalene
13577,Summer '03
13578,Aniara
13579,Rocketman
13580,The Hole in the Ground
13581,The Fanatic
13582,The Kid Who Would Be King
13583,The Sun Is also a Star
13584,Geolkapseu
13585,By Light of Desert Night
13586,Black Wall Street Burning
13587,I Am Fear
13588,Saving Mbango
13589,Ginger & Rosa
13590,Blood Ties
13591,The Death of Stalin
13592,The Square
13593,The Nightingale
13594,A Wrinkle in Time
13595,The Hobbit: The Desolation of Smaug
13596,Wonder
